	N1260_1_1	N1261_1_1	N1262_1_1	N1263_1_1	N1264_1_1	N1265_1_1	N1266_1_1	N1267_1_1	N1268_1_1	N1269_1_1	N1270_1_1	N1271_2_2	N1272_2_2	N1273_2_2	N1274_2_2	N1275_1_1	N1276_1_1	N1277_1_1	N1279_2_2	N1280_2_2	N1282_2_2	N1283_2_2	N1284_2_2	N1285_1_1	N1286_2_2	N1287_1_1	N1288_2_2	N1290_2_2	N1291_2_2	N1292_2_2	N1293_2_2	N1294_2_2	N1295_1_1	N1296_1_1	N1297_2_2	N1298_2_2	N1299_2_2	N1300_2_2	N1301_2_2	N1302_2_2	N1307_1_1	N1308_1_1	N1309_2_2	CD6582_2_2	CD6584_1_1	CD6586_1_1	CD6591_2_2	CD6594_2_2	CD6595_1_1	CD6598_1_1	CD6601_1_1	CD6604_2_2	CD6608_2_2	CD6610_2_2	CD6620_1_1	CD6636_1_1	CD6643_1_1	CD6644_1_1	CD6645_1_1	CD6647_1_1	CD6649_1_1	CD6650_1_1	CD6651_1_1	CD6654_1_1	CD6657_1_1	CD6700_1_1	CD6703_1_1	CD6716_2_2	CD6722_1_1	CD6733_1_1	CD8049_2_2	CD8051_2_2	CD8059_2_2	CD8117_2_2	CD8118_2_2	CD8119_2_2	CD8122_2_2	CD8144_2_2	CD8145_1_1	CD8149_2_2	CD8185_2_2	CD8196_2_2	CD8197_2_2	CD8203_2_2	CD8211_2_2	CD8212_2_2	CD8234_2_2	CD8239_2_2	CD8243_2_2	CD8257_2_2	CD8264_2_2	CD8305_2_2	CD8313_2_2	CD8321_2_2	CD8330_2_2	CD8331_2_2	CD8350_2_2	CD8355_2_2	CD8367_2_2	CD8368_2_2	CD8376_2_2	CD8380_2_2
B36	0.784385368	1.269549505	1.61675523	1.268287707	0.661594029	1.022017548	0.404333801	1.51607074	1.512887967	0.247270581	0.2448263	1.872548592	3.105982667	2.565040811	0.393138248	2.202496402	0.602788413	0.781596951	0.686651436	0.207834917	1.362630608	2.86486807	1.456860844	0.219824369	0.434963385	0.652477985	2.282406211	0.245835796	1.010044056	2.252453649	1.608563212	1.454113747	0.71316264	1.58305023	1.091663608	1.695600505	1.289432122	1.425554953	1.135618994	1.214360733	0.592806496	1.728815564	2.188179782	0.174732255	0.326982586	0.33580362	0.75636199	0.138070834	0.197767815	0.607952259	0.49982082	1.175981031	1.636734023	0.380535551	1.430455845	0.582777849	0.155763579	0.173559448	2.981099057	0.750888309	0.684990544	0.779728777	0.471687142	0.25728331	1.40149559	0.494527056	0.476156109	0.109546616	0.472174945	0.260814545	0.372011538	0.927598126	1.429294087	1.283884172	1.165020256	0.777664604	0.376573086	0.7798209	0.113538667	0.303457684	1.934025659	0.531177527	0.743832508	1.156261406	0.265249913	2.511295795	0.063433903	0.545345608	0.48127367	1.120091278	1.035887989	0.092734693	0.314708859	0.393451203	0.573088824	1.005167387	0.945166016	1.506650123	0.159373236	0.591239674	0.821862156	1.037626406
B37	0.626967418	1.034721325	1.304863849	0.276357554	1.282767309	3.956123094	0.725102778	1.217368925	0.875231566	1.060310909	2.414977952	0.094664764	0.141325117	0.498213666	0.469966542	4.530828463	0.931522685	0.164839437	0.527343714	1.270769951	0.114375524	0.856618989	1.929670364	2.159237485	0.786860409	1.431234878	0.864640311	1.267432648	1.344024758	0.476237313	0.319625222	1.575687506	0.460030616	1.06759751	0.625095994	1.854490101	2.379696086	2.395906142	1.310049278	0.636758796	1.304577551	3.764965147	0.241325549	0.461103948	0.350413152	0.55822677	1.261963766	1.077381701	0.095062461	0.64665909	0.300401282	0.67707094	0.352830921	0.388276582	0.753605246	0.499412048	0.355914054	0.667862693	0.415442496	0.29849491	0.457096223	0.459356961	0.416545269	0.104025962	0.495850092	1.117336365	0.541297014	1.171727722	2.216781123	0.804542405	2.03294916	1.003184268	1.389622829	0.559361555	1.28237962	0.489296162	0.91962855	1.174220294	1.406568253	0.054672145	0.769049817	0.500552378	0.728296452	0.514200368	0.339802206	0.757912929	0.779523916	1.183035872	1.537673062	1.154874921	0.358794769	0.091509756	1.308576441	0.18658821	0.424314636	2.014379983	1.264784997	0.620119428	0.508799804	0.35665158	0.51341574	1.13055265
B38	0.119898332	0.599253615	1.113143798	0.06123166	0.832902136	0.042480718	0.085731671	0.005718661	0.008312937	0.019217624	1.471993106	0.135079823	0.707680963	0.014563395	0.021050739	0.001124693	0.099864844	1.315444432	0.531039275	0.021357221	0.061358118	0.040572377	0.107175591	0.528660885	0.116990235	0.840638877	0.00784707	0.713639587	6.1286896	0.115813742	0.502652812	0.362458952	0.03093046	1.375889943	0.004635851	0	0.052894133	0.217069798	1.093571391	0.125943508	1.76731553	0.098906944	0.886381616	5.021709117	0.258662503	0.174936006	0.877118442	0.187709961	0.092734116	0.505390563	1.041100342	1.146368779	0.697104233	1.110900171	0.837315298	0.143897028	0.050181685	0.240845203	1.907462945	0.806997966	0.190303115	0.135400765	6.376046276	0.012349523	0.155173174	5.012127672	2.442855206	0.007020959	1.835406444	0.059688774	1.331341479	3.653403158	0.70893809	1.859433221	0.945550033	0.505488552	1.340457882	0.391738875	11.17727036	0.097257678	1.360857237	1.991083333	1.774012025	2.671750894	0.125932074	0.059904223	4.750731823	4.21516502	0.002370164	3.428172301	0.091631388	0.174640372	0.228111407	0	1.446906776	0.021051606	2.533949593	5.355126492	0.595344797	1.570970693	1.305744792	1.222438153
B39	0.069542295	0.114644304	0.08888305	0.068171425	0.189242942	0.180078358	0.121853185	0.180933418	0.165977157	0.103173296	0.635201398	0.192760107	0.140730645	0.146370371	0.137038642	0.215131448	0.592933662	0.152641519	0.094234335	0.099827238	0.268085416	0.146320383	0.259701183	0.091652296	0.237952959	0.174966198	0.338345326	0.144976064	0.199915016	0.132424354	0.530116055	0.292173012	0.186541303	0.15838471	0.123834589	0.221444982	0.285606734	0.340578027	0.231590095	0.110948604	0.864877643	0.076948403	0.318979223	1.797061721	0.226624013	2.710241568	1.896246116	2.409460936	4.227845648	2.300193588	5.041102453	0.174956189	2.415311223	2.672194945	6.387234607	3.006253932	3.292375427	1.200196587	1.462288938	0.251544654	2.713858641	0.652042092	0.752386394	4.566307634	0.568049146	0.143825449	2.401161313	2.371362643	0.513280653	0.524881048	1.50557905	1.558284587	0.769880388	0.228313759	3.382564216	0.068429132	1.221847669	0.410650908	0.444317971	0.286118413	2.508419073	2.758853927	1.349624108	2.723637075	3.007940982	1.551084517	0.529333184	1.387151665	4.341736372	0.116144417	0.34357398	2.680379198	0.968655789	0.386851883	1.93447556	0.331465917	2.623385724	3.073236226	1.477988579	3.411880495	2.622249212	2.682825895
B40	0.124122837	0.037326281	0.088618525	0	0.090743718	0.254096875	0.048634613	0.080560796	0.201188294	0.048417474	0.547165134	0	0	0.111990363	0.252904628	0.224990069	0.320675013	0.240038123	0.103521281	0.082888402	0.101720928	0.11020279	0	0	0	0.044799558	0.440079696	0	0.173718366	0.115965831	0.540223555	0.162482046	0	0.063910311	0	0.387505365	0.129066741	0.275954542	0.082537083	0	0.74898913	0.084751824	0.401395012	1.779704084	0.220959163	2.87563082	3.134627049	3.179585485	3.755096574	2.75348588	6.253031145	0.031248285	2.737568519	3.162335304	8.965627851	2.541087421	3.971885605	1.296603415	1.203885587	0.190811804	3.980166794	0.673481156	0.564227419	6.765635946	0.571765415	0.140608758	2.87520722	2.517943222	0.4314145	0.744427834	1.526239688	1.698539258	0.481300741	0.272180925	3.072211967	0	1.675714083	0.580624513	0.440526061	0	2.508515053	3.788013306	0.99778957	2.464051308	3.359546134	2.091109331	0.371594426	1.285811573	5.075373482	0.100372483	0.235514988	2.973220806	0.983682378	0.379978824	2.448972925	0.274924691	3.160044366	3.620352424	1.680013193	3.297911481	3.399387784	3.342526051
B41	0.777118463	1.395311948	0.69244624	0.854098323	0.600798777	4.571022502	0.364513776	0.321766524	0.309329209	0.073521334	0.299030753	0.157388669	6.771288448	0.48484373	0.171888553	0.352004703	1.270767232	0.387808689	0.883714789	0.935773452	0.707467246	0.29474187	0.897574545	1.037570273	3.243675105	1.009721936	2.348448231	0.170732439	0.820342166	0.649567164	0.071950768	8.590964009	0.390045752	1.051125801	0.192800586	0.327528316	4.411899265	1.87341657	0.156673439	8.095021576	0.995594418	0.296931041	0.598604446	0.354983606	0.222184903	0.075798787	0.790181384	0.674419727	0.099330273	0.045985599	0.192213571	0.179747338	0.043787797	0.181240063	0.151676981	0.229728114	0.065245849	0.162520893	0.394067438	0.108257977	0.217585152	0.133221837	0.181834491	0.094446768	0.44441739	3.141051545	0.087011651	0.158381807	0.219281532	0.510150582	1.112660504	0.104771142	1.476458068	1.542058975	0.296444898	0.806226397	0.332233185	3.13541605	0.515248067	5.26009943	0.469995754	0.346748544	0.142976092	0.220996229	0.179762266	0.482545001	0.421364166	0.365844038	0.238201877	0.546703793	0.092591675	0.109548572	0.976194929	0.143462126	0.152962923	0.396918957	0.706633213	1.108765335	0.130893508	0.340078871	0.310830396	0.621003236
B42	0.003697008	0	0.029322037	0.014148861	0.005712842	0.016225625	0.154589062	0.010913261	0.013847066	0.031663321	0.055756108	0.01441183	0	0.019470141	0	0.047241366	0.004105732	0.004164532	0	0	0	0	0.077121698	0	0.003956956	0.071287514	0.00765156	0	0.012666495	0.013600871	0.001673199	0	0.0348835	0	0.001999047	0.032943394	0.029246772	0.004455922	0.031759498	0.005123616	0.014541715	0	0.008433759	1.297164294	0.105420473	2.100754133	2.898920432	0.134528464	3.167809867	2.803253004	0.8592844	0.237680207	2.275397355	8.473462808	3.727788255	4.276648235	2.530997145	1.402621343	0.845164749	0.142405444	4.115932965	0.136650164	1.7013085	1.312708766	0.097128732	0.201735855	1.336262699	2.894724303	0.341031244	0.026674909	2.597851219	1.53915691	1.476297719	0.005377532	3.762556936	0.004965616	0.09383771	0.782265864	0.102377732	0.303982804	4.065896929	3.276638644	1.580523299	5.691282983	1.654368542	0.872493011	0.209443817	0.724668601	3.573627174	0.362758981	0.116813543	6.308088684	0.688734156	0.022389302	2.188928533	0.283688547	2.956821063	3.490887199	2.432040595	0.401384764	1.832614181	2.744478028
B43	3.274461364	2.896083907	6.260472453	1.066260578	0.557294218	0.733181562	0.421661535	0.794268877	0.363340321	0.135379152	0	1.597810639	6.433130432	4.396773432	0.620204101	1.600926546	0.355601976	2.367539725	1.10938336	0.057897835	0.98664162	3.574478024	1.653322463	0.284660911	1.494915235	0.934342327	3.680232048	0.456097873	0.79186232	2.261282108	0.85381426	2.300010711	1.217906358	1.892493313	1.040751988	0.437905626	2.548942248	0.954405499	0.912634039	5.705134901	0.236976765	5.235347218	2.069245121	0.023923006	0.152187662	0	0.364748287	0.018832334	0.011026961	0.336191654	0.058668875	2.401623658	0.335967908	0.324529498	0.857632392	0.214509915	0.050212816	0.060571173	9.403605667	0.297945608	0.212777195	0.150386775	0.923517235	0.115872263	0.805860327	1.097866977	0.157180712	0	0.18922976	0.304463378	0.16482894	0.591586937	3.606349624	2.336416086	0.611369167	0.853660025	0.360046894	0.34885144	0.071984375	0.798813124	1.399755565	0.526681934	0.893274978	2.687964478	0.006690705	1.123640565	0	0.193979172	0.055031664	3.963012592	0.38138871	0	0.040808254	0.387006446	0.132640639	0.775010654	0.435780562	0.233253126	0.069588379	0.219051485	0.18870151	0.180500914
B44	0.054498378	0.040518747	0.116605407	0.072331134	0.049247418	0.034146927	0.006990515	0.034944222	0.028323157	0.028236871	0.007834615	0.041759129	0.079007205	0.780680624	0.014759087	0.025921227	0.033732937	0.024842068	0.066561073	0.040311069	0.095274513	0.044964235	0.0441633	0.021420054	0.041862737	0.037258703	0.048870056	0.077531057	0.021017274	0.036797927	0.011272196	0.035652847	0.054199791	0.050822598	0.01493181	0.011260766	0.043367523	0.01984278	0.062625636	0.096368342	0	0.088491238	0.039054361	0.021926329	0.015798691	5.25025867	0.002956071	0.606112667	0.002281477	3.438758137	0.328589042	0.788019354	0.023540713	0.356982193	0.594126973	0.147724823	0.276458158	0.12694432	0.195972884	2.218712584	0.157846802	0.247964053	1.799938426	0.549259484	0.386258594	0.187432912	0	0.02413142	3.868086873	0.467342643	1.694106562	0.029035545	1.600320832	1.146727914	4.476339777	0.060928491	0.311633817	2.761114694	1.627324575	0.012032453	1.245091622	1.825171636	3.662065959	2.304827464	1.309893699	0.414364605	1.746884908	3.146287372	0.016354862	1.796147359	1.59990343	0.708381355	4.541706953	0.026241335	1.053549867	3.572790266	0.823193635	0.949260716	3.329298323	1.661715695	0.694572597	0.784631182
B45	0.957549547	3.079216809	0.483914542	0.356230548	1.019943762	2.961035002	0.427770545	0.909246313	1.000688958	0.107735655	0.531516371	0.129957406	1.954682566	0.538118257	1.021349026	0.370548523	0.941593015	1.488897327	5.101372787	8.416441208	0.804095233	0.337815104	0.646088153	2.269936743	14.64704069	2.980863037	1.582875361	1.497354623	1.667858768	0.479130403	0.135892045	1.773019508	0.582106794	1.903728911	0.299726318	0.549154565	2.878765707	1.147432391	1.864953882	2.077864549	0.684252511	0.628334563	0.707828218	0.515493017	0.762026025	0.038066224	0.498292689	0.339870697	0.26517411	0.486866349	0.344465455	0.389000016	0.180749327	1.386160462	0.337732456	0.234734047	0.217102917	0.72998268	0.449420263	0.567101662	0.206215794	0.273976973	0.504219189	0.353984921	0.723614977	1.047780112	0.492182534	1.402436317	0.389996152	0.718834719	0.301035046	0.897755776	0.955278391	0.383185053	0.522988232	4.990168321	0.292047495	1.091383784	1.607354376	1.638363211	0.359815418	0.412970262	0.176131164	0.447122294	0.448386273	0.619893394	0.482048143	1.267038996	1.663615514	2.424157469	0.225445917	0.060618048	1.454708339	0.161470036	0.134619856	0.601409146	0.211404261	0.503410522	0.83905501	0.468486984	1.033910709	0.188979503
B46	1.384345686	3.779085538	1.554483022	0.496245906	1.072298543	1.802033185	0.344324393	0.990496075	0.807369034	0.980862065	0.819925364	1.524677523	0.923803254	1.601668331	2.718452198	0.558103644	0.765263882	1.954814911	1.247836673	0.667333917	0.883517587	2.066729884	1.253478503	0.66897645	1.528670795	1.702954135	1.013622686	1.264097959	1.474970287	0.39472342	0.665446745	1.945328613	0.334448541	1.829824458	1.175945541	0.539534945	1.695662315	1.913962474	1.093625726	1.703346944	2.407212698	1.689762282	0.897201693	1.315429764	1.016455571	0.410049197	1.171740606	0.403667682	0.232827431	0.891276811	0.341051926	1.449206895	0.714895194	1.799107753	0.570299185	0.579886841	0.226900054	0.231350391	0.886113538	0.773314214	0.514587578	0.437100598	2.990475881	0.179300211	1.337921172	1.542916063	0.368966676	1.77008163	0.180093304	0.486449725	0.446859513	1.018471843	1.473224853	1.655078529	2.103176249	1.075213489	0.560199312	2.187203838	1.17101031	0.774870655	0.747531275	0.891975199	1.128218951	1.989834518	0.44736263	0.950427281	0.421392767	1.480722417	1.758704433	1.445415673	0.459929396	0.506911317	0.38476888	0.306377299	0.6460056	1.203997518	0.749578012	0.87615142	0.686905297	0.353651264	0.668355337	0.465775464
B47	1.112339545	1.642274315	1.493644246	0.546256993	2.785685635	2.551326016	3.203019882	0.736180993	0.501051932	0.733023717	1.846666656	2.242576538	0.66504322	0.646561483	2.710322526	1.722248847	2.009312451	1.161989697	2.162630055	1.200793077	0.638155053	1.894920877	0.52863033	0.831216902	0.63283881	1.466701506	0.950012998	0.616143523	0.944696893	1.082966007	1.592524234	0.909073246	0.638041884	1.180471465	0.790677628	3.273273993	2.631897658	4.047845944	1.261430262	2.523738281	2.436296847	0.476535697	1.018632269	0.519435026	0.791148723	0.278573439	0.689657161	3.151757669	0.318634615	0.826815412	0.860475537	2.050058696	1.347754815	0.655178002	0.595901511	0.777116236	0.196651368	0.365688945	0.479828553	1.380025253	2.093107491	0.757125069	0.725086182	0.743986988	0.731360243	1.433431796	0.214807991	0.71728827	0.985043898	0.317987926	1.420601773	0.387939365	0.597144192	1.445786402	1.956863891	1.566045661	0.871188273	1.990462654	1.955168706	0	0.342406157	1.978990718	0.679454081	0.549950135	0.784676994	0.898820222	1.272850929	1.049062846	1.857609344	0.622004766	0.982304004	0.841434941	0.58029396	1.108653641	0.450292271	1.215945564	0.797031941	0.459649177	0	1.077328427	0.714671472	0.504338966
B48	0.810167447	2.964127283	2.225261286	0.299599889	0.69746502	3.232979587	1.175553062	0.640080985	0.343162259	1.641060876	2.60528056	0.260811659	0.558950488	1.782059123	0.237992301	1.577811879	1.217652742	4.540994315	0.550124806	0.750184553	0.888175993	0.57403361	0.688534942	1.631583508	2.69480238	2.161837827	2.84179614	1.90823423	3.627468403	0.516309769	2.144748238	8.718178823	1.12387491	1.131395799	0.962985512	8.364926597	3.830431656	2.756991819	0.796143171	1.926679436	4.170797913	4.575348555	0.461108601	4.070805493	1.081902537	0.139486681	1.076390269	4.426822402	0.307555356	3.355755949	0.834592664	1.258158091	0.682778126	1.964002578	0.355119347	0.829755976	0.593150949	0.500148513	0.606222596	0.771242102	1.574862684	1.139329629	1.110459253	0.825274432	0.297254267	3.221941169	0.61451108	1.143181434	0.585362046	2.004926961	2.474009074	0.412591535	1.102115188	4.916335799	1.89942762	0.537973678	0.309106028	1.163281459	1.493121009	0	1.370354297	1.430609697	0.48658323	1.146794112	0.88335264	0.165423505	1.400147187	1.563399806	1.364828104	3.586036918	0.581884726	0.389038017	0.884192802	0.313363224	0.580624551	1.720166338	0.596595334	0.629349968	1.656626683	0.485458514	0.314350431	0.593310793
B49	0.693797626	0.804381614	3.642573162	0.70420761	0.800453166	1.5887624	0.752922108	0.664726864	0.522134421	2.311658156	0.916953663	0.426837704	0.544198335	1.643701331	2.096899372	0.984066431	0.848868977	3.245753078	0.873323003	0.837602618	0.532594012	2.014909668	0.832504894	1.152944891	3.383692751	0.934243384	1.266426804	4.321608173	0.620508179	1.620673487	1.505791749	3.019441101	1.177392021	1.012531728	0.46764309	1.178090117	2.613165031	1.678929696	0.256269997	2.824786831	3.155763592	4.037834174	0.340619318	1.298806975	2.132868352	0.203546759	1.075984345	0.761140101	0.416811122	2.978197311	2.363298095	0.772793009	0.429753054	3.558695084	0.546369209	1.466007121	0.922125445	0.947552744	2.361847404	0.586403423	1.61070857	0.776607131	2.707997522	0.365567026	1.603785618	3.483324389	0.581344813	3.063529067	0.345338074	2.168517311	0.202141058	0.362192663	0.545043941	0.581723054	1.542563354	0.835615278	1.149839793	0.63371753	0.833752163	0.07608322	0.363534392	0.658168343	1.281911073	2.668637852	0.936837513	0.888244175	0.21053898	0.758343809	0.107922651	1.553296875	0.423003987	1.187930469	0.376844492	0.261414788	0.349945908	0.497234896	0.557553151	0.500612333	0.418137019	0.380483445	0.452666484	0.600680772
B50	0.297730067	1.371063421	0.744483255	0.258372962	1.749237295	1.350742632	2.857750926	0.681301384	0.629257261	0.049934914	0.374550356	0.565897822	0.153609283	0.682317314	1.239756595	1.505429275	2.131030684	8.847033933	1.556377041	0.725290167	5.714614484	0.865487751	0.26403362	1.873694223	1.777552549	0.785708016	2.478676674	1.425705168	3.212277606	0.978744184	0.255863871	0.487962291	0.430898117	0.943973928	0.615196674	0.731727812	4.310710962	1.054568179	1.987705465	1.926621407	3.842710931	1.336505426	0.623013943	2.790879867	2.578151814	0.06481414	0.527086768	1.333944481	0.582605862	1.813467049	0.219106072	0.614090485	0.146084485	1.211780251	0.034785085	0.381188022	0.327067496	0.19389509	0.209021261	0	0.280629039	3.707272016	0.224833685	0.076329982	0.400872389	0.092748581	0.372402782	1.624161128	0.041820189	4.008768358	0.120079226	2.016615976	0.477782645	0.244562155	0.591411786	1.638944203	0.961131691	0	0.690256096	0.318000839	0	0.228837414	0.294197097	0.029989559	0.110948811	4.6241113	0.090894709	1.977323172	0.222955707	9.291234427	0	0.522025797	0.060560692	0.005134205	0.086541264	0.05234493	1.680057765	0.212675892	0.622466617	0.032570017	0.181148401	1.367028401
B51	1.493894708	2.565008232	2.61449049	0.614243471	0.296246751	0.60474441	2.71896703	1.065704764	0.65848915	0.236899882	0.236972588	0.646646882	1.329068692	0.894426856	0.793015924	1.219967894	1.396263472	1.574366043	1.500577671	0.243269039	1.065580894	0.866253815	1.437877599	2.000960245	8.64928722	1.772200047	2.046932038	2.346582207	1.60606123	0.511319724	0.098266416	2.624830349	2.172288792	1.024503226	0.891622001	0.245454698	1.977883685	0.478081264	0.698280747	7.524065837	0.556169764	2.545573069	0.083543826	0.267828075	0.063063134	0.084240055	0.402056516	2.062282169	0.491744392	0.117330641	0.309318765	2.210121286	0.14261824	0.03536871	1.039418888	0.405819723	0.111175414	1.732836693	0.819443046	0.050200414	0.303118535	0.041958858	0.987750439	0.510163601	0.270071024	3.257414133	0.073272159	0.248130379	0.104477616	0.590339025	0.485885642	0.615079733	3.723958164	0.354228465	0.343808135	1.254019415	1.176589175	0.033829731	0.677517366	4.138408605	0.577028918	0.996705258	0.298297114	1.14600673	0.233058601	0.128495126	0.504801103	1.04443998	0.361404958	0.564026843	0.380804984	0.095381252	0.084135329	0.002867569	0.277376731	0.758784446	0.470057037	0.409159148	0.703665416	0.733925385	0.554636936	0.475394515
B52	5.099779884	3.69337503	1.777728214	1.137509746	0.343743179	1.456918269	0.120605891	0.309200132	0.241987125	0.194002156	0	0.441432258	1.103391427	0.876724422	0.918744685	0.39524319	0.720190858	1.305169862	3.058936516	2.439150914	1.020457308	0.949276967	1.900276774	4.067763042	2.318693953	1.681839119	3.098529898	1.015796255	1.221670267	1.132185632	0.223184669	1.270306295	1.101537184	3.218120466	0.265617467	4.207366518	1.137283023	0.037264392	1.051773045	10.97620554	0.179056913	9.237238015	1.476741538	0.807150359	0.615241806	0	0.075548998	1.480806649	0.213501604	0.04225023	0.45120634	1.939784333	0.078970475	0	1.192779978	0.383680988	0.026178572	1.145735787	1.897401563	0.033362545	0.336909484	0.05419544	0.953721747	0.074814477	1.297522306	0.886651797	0.134512877	0	0.181597905	0	0.016448749	1.902034589	16.28004805	4.147070808	0.842660889	2.732159771	0.229313915	0.334604991	1.123849812	1.4813469	0.3707238	0.078482623	0.348807216	0.467751322	0.445009386	1.684776011	0.952205521	1.229494822	0.639057572	2.133245818	0	0	2.707091857	0.319114963	0.071759483	2.557422158	1.579979979	0.102300686	0.063982029	0	0.147697943	1.263907617
